Experiment,Year,Run,Sample,Side1,YolkArea1px,YolkArea1um,YolkArea1mm,YolkCount1,BodyArea1px,BodyArea1um,BodyArea1mm,BodyCount1,YolkDensity1um,YolkDensity1mm,BodyDensity1um,BodyDensity1mm,TotalArea1um,TotalArea1mm,TotalCount1,TotalDensity1um,TotalDensity1mm,Side2,YolkArea2px,YolkArea2um,YolkArea2mm,YolkCount2,BodyArea2px,BodyArea2um,BodyArea2mm,BodyCount2,YolkDensity2um,YolkDensity2mm,BodyDensity2um,BodyDensity2mm,TotalArea2um,TotalArea2mm,TotalCount2,TotalDensity2um,TotalDensity2mm,AverageYolkDensityum,SDYolkum,AverageYolkDensitymm,SDYolkmm,AverageBodyDensityum,SDBodyum,AverageBodyDensitymm,SDBodymm,AverageTotalDensityum,SDTotalum,AverageTotalDensitymm,SDTotalmm
exp1,2016,run1,2016-1,R,330799,294374.2156,0.294374216,12,534747,475865.1891,0.475865189,22,4.08E-05,40.76443983,4.62E-05,46.23158093,770239.4047,0.770239405,34,4.41E-05,44.1421197,R,342612,304886.4681,0.304886468,17,512163,455767.9479,0.455767948,40,5.58E-05,55.75846021,8.78E-05,87.76396011,760654.416,0.760654416,57,7.49E-05,74.93547503,4.83E-05,1.06E-05,48.26145002,10.60237349,6.70E-05,2.94E-05,66.99777052,29.36782696,5.95E-05,2.18E-05,59.53879737,21.77419037
exp1,2016,run1,2016-2,R,278197,247564.3024,0.247564302,21,634424,564566.602,0.564566602,31,8.48E-05,84.82644629,5.49E-05,54.90937631,812130.9044,0.812130904,52,6.40E-05,64.02908659,R,284860,253493.6293,0.253493629,30,644805,573804.5342,0.573804534,61,0.000118346,118.3461694,0.000106308,106.3079784,827298.1635,0.827298163,91,0.000109997,109.9966179,0.000101586,2.37E-05,101.5863079,23.70202354,8.06E-05,3.63E-05,80.60867733,36.34430005,8.70E-05,3.25E-05,87.01285226,32.50395312
exp1,2016,run1,2016-3,R,306541,272787.3012,0.272787301,15,531597,473062.0404,0.47306204,53,5.50E-05,54.98789693,0.000112036,112.0360449,745849.3416,0.745849342,68,9.12E-05,91.1712275,R,388237,345487.6295,0.34548763,24,446580,397406.3925,0.397406392,93,6.95E-05,69.46703138,0.000234017,234.0173731,742894.022,0.742894022,117,0.000157492,157.4921813,6.22E-05,1.02E-05,62.22746416,10.23829415,0.000173027,8.63E-05,173.026709,86.25382432,0.000124332,4.69E-05,124.3317044,46.89599617
exp1,2016,run1,2016-4,R,467120,415684.7016,0.415684702,8,600505,534382.475,0.534382475,80,1.92E-05,19.24535584,0.000149706,149.7055082,950067.1766,0.950067177,88,9.26E-05,92.62502922,R,465516,414257.3205,0.41425732,16,604025,537514.8824,0.537514882,102,3.86E-05,38.62333677,0.000189762,189.7621877,951772.2029,0.951772203,118,0.000123979,123.9792459,2.89E-05,1.37E-05,28.93434631,13.70230172,0.000169734,2.83E-05,169.7338479,28.32434969,0.000108302,2.22E-05,108.3021376,22.17077924
exp1,2016,run1,2016-5,L,417000,371083.4915,0.371083492,23,501048,445876.8376,0.445876838,126,6.20E-05,61.98066075,0.000282589,282.5892475,816960.3291,0.816960329,149,0.000182383,182.383397,L,422105,375626.3722,0.375626372,41,486475,432908.4929,0.432908493,157,0.000109151,109.1510156,0.000362663,362.6632477,808534.8651,0.808534865,198,0.000244887,244.8873989,8.56E-05,3.34E-05,85.56583816,33.35447777,0.000322626,5.66E-05,322.6262476,56.62086855,0.000213635,4.42E-05,213.6353979,44.1970036
exp1,2016,run1,2016-6,R,313355,278851.0012,0.278851001,3,550175,489594.3884,0.489594388,21,1.08E-05,10.75843367,4.29E-05,42.89264848,768445.3896,0.76844539,24,3.12E-05,31.23188756,R,329382,293113.2437,0.293113244,9,521866,464402.5357,0.464402536,28,3.07E-05,30.70485621,6.03E-05,60.29252178,757515.7794,0.757515779,37,4.88E-05,48.84386703,2.07E-05,1.41E-05,20.73164494,14.10425064,5.16E-05,1.23E-05,51.59258513,12.3035684,4.00E-05,1.25E-05,40.03787729,12.45355011
exp1,2016,run1,2016-7,L,401514,357302.6787,0.357302679,6,556867,495549.522,0.495549522,114,1.68E-05,16.79248536,0.000230048,230.0476439,852852.2007,0.852852201,120,0.000140704,140.7043329,L,412560,367132.3867,0.367132387,29,546506,486329.3876,0.486329388,156,7.90E-05,78.99057955,0.00032077,320.7702516,853461.7743,0.853461774,185,0.000216764,216.7642483,4.79E-05,4.40E-05,47.89153245,43.98069418,0.000275409,6.42E-05,275.4089478,64.15057105,0.000178734,5.38E-05,178.7342906,53.78248196
exp1,2016,run1,2016-8,L,376371,334928.2129,0.334928213,11,427762,380660.4712,0.380660471,55,3.28E-05,32.84285878,0.000144486,144.4857141,715588.6842,0.715588684,66,9.22E-05,92.23175472,L,384146,341847.0958,0.341847096,32,446690,397504.2802,0.39750428,65,9.36E-05,93.609103,0.00016352,163.5202518,739351.376,0.739351376,97,0.000131196,131.1960769,6.32E-05,4.30E-05,63.22598089,42.96822335,0.000154003,1.35E-05,154.0029829,13.45945074,0.000111714,2.76E-05,111.7139158,27.55193646
exp1,2016,run1,2016-9,R,343413,305599.2688,0.305599269,17,563472,501427.2354,0.501427235,141,5.56E-05,55.62840536,0.000281197,281.1973305,807026.5041,0.807026504,158,0.00019578,195.780435,R,373142,332054.7631,0.332054763,41,513960,457367.0775,0.457367077,160,0.000123474,123.4736091,0.000349828,349.8284155,789421.8406,0.789421841,201,0.000254617,254.6167203,8.96E-05,4.80E-05,89.55100721,47.97380361,0.000315513,4.85E-05,315.512873,48.52950561,0.000225199,4.16E-05,225.1985776,41.60353637
exp1,2016,run1,2016-10,R,352229,313444.5255,0.313444526,4,935535,832521.8088,0.832521809,142,1.28E-05,12.76142882,0.000170566,170.5661023,1145966.334,1.145966334,146,0.000127403,127.4033937,R,373475,332351.0959,0.332351096,20,592380,527152.1312,0.527152131,179,6.02E-05,60.17732526,0.00033956,339.5604217,859503.2271,0.859503227,199,0.000231529,231.52909,3.65E-05,3.35E-05,36.46937704,33.52810191,0.000255063,0.000119497,255.063262,119.4970293,0.000179466,7.36E-05,179.4662418,73.62798596
exp1,2016,run1,2016-11,L,356765,317481.0596,0.31748106,13,601679,535427.2041,0.535427204,114,4.09E-05,40.94732459,0.000212914,212.9140976,852908.2637,0.852908264,127,0.000148902,148.9022975,L,377597,336019.2162,0.336019216,26,563047,501049.0328,0.501049033,141,7.74E-05,77.37652713,0.00028141,281.4095843,837068.249,0.837068249,167,0.000199506,199.505835,5.92E-05,2.58E-05,59.16192586,25.75933615,0.000247162,4.84E-05,247.1618409,48.43362308,0.000174204,3.58E-05,174.2040663,35.78210457
exp1,2016,run1,2016-12,L,291177,259115.0547,0.259115055,1,566905,504482.2225,0.504482222,66,3.86E-06,3.859289462,0.000130827,130.8272067,763597.2772,0.763597277,67,8.77E-05,87.74258631,L,320939,285599.9153,0.285599915,17,536625,477536.3996,0.4775364,73,5.95E-05,59.52382717,0.000152868,152.8679281,763136.315,0.763136315,90,0.000117934,117.9343693,3.17E-05,3.94E-05,31.69155832,39.36077209,0.000141848,1.56E-05,141.8475674,15.58514355,0.000102838,2.13E-05,102.8384778,21.34881449
exp1,2016,run1,2016-13,R,380733,338809.9064,0.338809906,11,457745,407341.9972,0.407341997,95,3.25E-05,32.46658315,0.000233219,233.2192621,746151.9036,0.746151904,106,0.000142062,142.0622255,R,383980,341699.3743,0.341699374,13,438666,390363.8151,0.390363815,88,3.80E-05,38.04513844,0.000225431,225.4307305,732063.1894,0.732063189,101,0.000137966,137.9662322,3.53E-05,3.94E-06,35.2558608,3.944634274,0.000229325,5.51E-06,229.3249963,5.507323492,0.000140014,2.90E-06,140.0142289,2.89630462
exp1,2016,run1,2016-14,R,299537,266554.5223,0.266554522,9,612159,544753.2352,0.544753235,71,3.38E-05,33.76419924,0.000130334,130.334242,811307.7576,0.811307758,80,9.86E-05,98.60623081,R,309960,275829.8298,0.27582983,12,575732,512337.268,0.512337268,74,4.35E-05,43.5050843,0.000144436,144.4361061,788167.0978,0.788167098,86,0.000109114,109.1139179,3.86E-05,6.89E-06,38.63464177,6.887845882,0.000137385,9.97E-06,137.3851741,9.971523726,0.00010386,7.43E-06,103.8600744,7.430056794
exp1,2016,run1,2016-15,R,307572,273704.7762,0.273704776,2,631602,562055.3367,0.562055337,41,7.31E-06,7.307143222,7.29E-05,72.94655405,835760.1129,0.835760113,43,5.15E-05,51.45017013,R,299069,266138.0545,0.266138055,4,623591,554926.4402,0.55492644,44,1.50E-05,15.02979349,7.93E-05,79.28978836,821064.4947,0.821064495,48,5.85E-05,58.46069378,1.12E-05,5.46E-06,11.16846836,5.460738375,7.61E-05,4.49E-06,76.1181712,4.485343996,5.50E-05,4.96E-06,54.95543196,4.95718881
exp1,2016,run1,2016-16,R,365907,325616.42,0.32561642,10,586516,521933.8252,0.521933825,125,3.07E-05,30.71098196,0.000239494,239.4939626,847550.2452,0.847550245,135,0.000159283,159.2825921,R,402293,357995.9018,0.357995902,20,537160,478012.49,0.47801249,168,5.59E-05,55.86656132,0.000351455,351.4552517,836008.3918,0.836008392,188,0.000224878,224.8781254,4.33E-05,1.78E-05,43.28877164,17.78768075,0.000295475,7.92E-05,295.4746072,79.16858682,0.00019208,4.64E-05,192.0803588,46.38304644
exp1,2016,run1,2016-17,L,288100,256376.8679,0.256376868,8,522731,465172.2892,0.465172289,100,3.12E-05,31.20406324,0.000214974,214.9741124,721549.1571,0.721549157,108,0.000149678,149.6779518,L,304533,271000.4051,0.271000405,16,483893,430610.8009,0.430610801,128,5.90E-05,59.04050215,0.000297252,297.2521816,701611.206,0.701611206,144,0.000205242,205.2418758,4.51E-05,1.97E-05,45.1222827,19.68333471,0.000256113,5.82E-05,256.113147,58.17938069,0.00017746,3.93E-05,177.4599138,39.28962741
exp1,2016,run1,2016-18,L,365581,325326.3164,0.325326316,3,439682,391267.9418,0.391267942,63,9.22E-06,9.22151037,0.000161015,161.0149805,716594.2581,0.716594258,66,9.21E-05,92.10232883,L,377620,336039.6836,0.336039684,15,435025,387123.7312,0.387123731,87,4.46E-05,44.63758517,0.000224734,224.7343497,723163.4148,0.723163415,102,0.000141047,141.0469583,2.69E-05,2.50E-05,26.92954777,25.04294666,0.000192875,4.51E-05,192.8746651,45.05639812,0.000116575,3.46E-05,116.5746436,34.60907939
exp1,2016,run1,2016-19,R,446567,397394.8239,0.397394824,4,546622,486432.6147,0.486432615,138,1.01E-05,10.06555637,0.000283698,283.6980824,883827.4386,0.883827439,142,0.000160665,160.6648468,R,441487,392874.1905,0.39287419,12,532557,473916.3333,0.473916333,163,3.05E-05,30.54412912,0.000343943,343.9425665,866790.5238,0.866790524,175,0.000201894,201.8942238,7.94E-05,1.45E-05,20.30484274,14.48053766,0.00031382,4.26E-05,313.8203245,42.59928324,0.00018128,2.92E-05,181.2795353,29.15357207
exp1,2016,run1,2016-20,R,279991,249160.7623,0.249160762,23,752456,669601.9178,0.669601918,98,9.23E-05,92.30987972,0.000146356,146.3556143,918762.6801,0.91876268,121,0.000131699,131.6988626,R,271924,241982.032,0.241982032,36,734881,653962.1279,0.653962128,118,0.000148771,148.7713765,0.000180439,180.4385835,895944.16,0.89594416,154,0.000171886,171.8857122,0.000120541,3.99E-05,120.5406281,39.92430727,0.000163397,2.41E-05,163.3970989,24.10029863,0.000151792,2.84E-05,151.7922874,28.41639382
exp1,2016,run1,2016-21,R,414781,369108.829,0.369108829,21,535933,476920.5968,0.476920597,201,5.69E-05,56.89378944,0.000421454,421.4538046,846029.4258,0.846029426,222,0.000262402,262.4022206,R,413717,368161.9877,0.368161988,48,535039,476125.0365,0.476125037,191,0.000130377,130.3773926,0.000401155,401.1551281,844287.0242,0.844287024,239,0.000283079,283.079087,9.36E-05,5.20E-05,93.63559101,51.96075408,0.000411304,1.44E-05,411.3044663,14.3533318,0.000272741,1.46E-05,272.7406538,14.62075249
exp1,2016,run1,2016-22,L,393898,350525.2881,0.350525288,16,537846,478622.9535,0.478622953,90,4.56E-05,45.64577947,0.000188039,188.0394564,829148.2416,0.829148242,106,0.000127842,127.8420368,L,397221,353482.3875,0.353482388,24,526454,468485.344,0.468485344,103,6.79E-05,67.89588632,0.000219857,219.8574647,821967.7315,0.821967732,127,0.000154507,154.5072819,5.68E-05,1.57E-05,56.7708329,15.73320144,0.000203948,2.25E-05,203.9484606,22.49872944,0.000141175,1.89E-05,141.1746593,18.85517564
exp1,2016,run1,2016-23,R,321673,286253.0935,0.286253093,9,537786,478569.5601,0.47856956,65,3.14E-05,31.44070826,0.000135821,135.8214258,764822.6536,0.764822654,74,9.68E-05,96.75445628,R,331504,295001.587,0.295001587,36,511125,454844.2437,0.454844244,62,0.000122033,122.0332418,0.00013631,136.3103983,749845.8307,0.749845831,98,0.000130694,130.6935319,7.67E-05,6.41E-05,76.73697503,64.0585948,0.000136066,3.46E-07,136.065912,0.345755745,0.000113724,2.40E-05,113.7239941,23.99855053
exp1,2016,run1,2016-24,L,337091,299973.3939,0.299973394,8,541594,481958.2554,0.481958255,101,2.67E-05,26.66903187,0.000209562,209.561718,781931.6493,0.781931649,109,0.000139398,139.3983734,L,370184,329422.473,0.329422473,17,503845,448365.8556,0.448365856,123,5.16E-05,51.6054653,0.00027433,274.3295424,777788.3286,0.777788329,140,0.000179998,179.9975583,3.91E-05,1.76E-05,39.13724859,17.63272118,0.000241946,4.58E-05,241.9456302,45.79776785,0.000159698,2.87E-05,159.6979658,28.70795895
exp1,2016,run1,2016-25,R,274664,244420.3264,0.244420326,38,699368,622359.5187,0.622359519,149,0.00015547,155.4698848,0.000239411,239.4114584,866779.8452,0.866779845,187,0.000215741,215.741057,R,422230,375737.6082,0.375737608,36,500912,445755.8127,0.445755813,125,9.58E-05,95.81154298,0.000280423,280.4225911,821493.421,0.821493421,161,0.000195985,195.9845276,0.000125641,4.22E-05,125.6407139,42.18481808,0.000259917,2.90E-05,259.9170247,28.99925006,0.000205863,1.40E-05,205.8627923,13.96997596
exp1,2016,run1,2016-26,L,368695,328097.429,0.328097429,3,514096,457488.1023,0.457488102,86,9.14E-06,9.143625443,0.000187983,187.9830307,785585.5314,0.785585531,89,0.000113291,113.2912922,L,383263,341061.3243,0.341061324,18,472903,420830.9266,0.420830927,75,5.28E-05,52.77643262,0.000178219,178.218841,761892.2509,0.761892251,93,0.000122065,122.0645044,3.10E-05,3.09E-05,30.96002903,30.85305384,0.000183101,6.90E-06,183.1009359,6.904324774,0.000117678,6.20E-06,117.6778983,6.203597814
exp1,2016,run1,2016-27,R,218764,194675.561,0.194675561,3,706335,628559.3717,0.628559372,55,1.54E-05,15.41025481,8.75E-05,87.5016784,823234.9327,0.823234933,58,7.05E-05,70.45376441,R,229335,204082.572,0.204082572,5,682321,607189.59,0.60718959,93,2.45E-05,24.49988723,0.000153165,153.1646812,811272.162,0.811272162,98,0.000120798,120.7979327,2.00E-05,6.43E-06,19.95507102,6.427340724,0.000120333,4.64E-05,120.3331798,46.43075457,9.56E-05,3.56E-05,95.62584853,35.59870277
exp1,2016,run1,2016-28,R,328321,292169.072,0.292169072,13,562733,500769.6078,0.500769608,49,4.45E-05,44.49478485,9.78E-05,97.8493887,792938.6798,0.79293868,62,7.82E-05,78.19015717,R,352917,314056.7688,0.314056769,27,503544,448097.9992,0.448097999,59,8.60E-05,85.97171812,0.000131668,131.6676265,762154.768,0.762154768,86,0.000112838,112.8379741,6.52E-05,2.93E-05,65.23325149,29.32862078,0.000114759,2.39E-05,114.7585076,23.91310529,9.55E-05,2.45E-05,95.51406566,24.49970633
exp1,2016,run1,2016-29,R,320020,284782.1078,0.284782108,84,617380,549399.3429,0.549399343,101,0.000294962,294.9623508,0.000183837,183.8371329,834181.4508,0.834181451,185,0.000221774,221.7742912,R,328454,292287.4272,0.292287427,48,592867,527585.5069,0.527585507,105,0.000164222,164.2219115,0.00019902,199.0198719,819872.9341,0.819872934,153,0.000186614,186.6142833,0.000229592,9.24E-05,229.5921312,92.44745122,0.000191429,1.07E-05,191.4285024,10.73581773,0.000204194,2.49E-05,204.1942873,24.86188002
exp1,2016,run1,2016-30,R,357132,317807.6487,0.317807649,11,886996,789327.5124,0.789327512,66,3.46E-05,34.6121311,8.36E-05,83.61548149,1107135.161,1.107135161,77,6.95E-05,69.54887055,R,370813,329982.2128,0.329982213,17,501589,446358.2672,0.446358267,95,5.15E-05,51.51792836,0.000212834,212.8335173,776340.4801,0.77634048,112,0.000144267,144.2665981,4.31E-05,1.20E-05,43.06502973,11.95420388,0.000148224,9.14E-05,148.2244994,91.37094939,0.000106908,5.28E-05,106.9077343,52.8334118
exp1,2016,run1,2016-31,R,229257,204013.1607,0.204013161,24,694804,618298.0678,0.618298068,65,0.000117639,117.6394695,0.000105127,105.1272896,822311.2285,0.822311228,89,0.000108232,108.2315271,R,326861,290869.8348,0.290869835,12,558572,497066.7819,0.497066782,54,4.13E-05,41.25556714,0.000108637,108.6373139,787936.6167,0.787936617,66,8.38E-05,83.76308272,7.94E-05,5.40E-05,79.44751832,54.01157534,0.000106882,2.48E-06,106.8823017,2.481962002,9.60E-05,1.73E-05,95.9973049,17.30180294
exp1,2016,run1,2016-32,R,521098,463719.1014,0.463719101,15,915203,814428.5964,0.814428596,87,3.23E-05,32.3471687,0.000106823,106.823361,1278147.698,1.278147698,102,7.98E-05,79.80298378,R,523417,465782.7527,0.465782753,18,382120,340044.1817,0.340044182,80,3.86E-05,38.64462541,0.000235264,235.263546,805826.9345,0.805826934,98,0.000121614,121.6142025,3.55E-05,4.45E-06,35.49589705,4.452974343,0.000171043,9.08E-05,171.0434535,90.82092577,0.000100709,2.96E-05,100.7085931,29.56499629
exp1,2016,run1,2016-33,R,409418,364336.3572,0.364336357,9,585838,521330.4809,0.521330481,158,2.47E-05,24.70244823,0.000303071,303.070712,885666.838,0.885666838,167,0.000188558,188.5584882,R,398901,354977.4001,0.3549774,25,572762,509694.2992,0.509694299,197,7.04E-05,70.42701871,0.000386506,386.5061867,864671.6994,0.864671699,222,0.000256745,256.7448433,4.76E-05,3.23E-05,47.56473347,32.33215385,0.000344788,5.90E-05,344.7884493,58.99779001,0.000222652,4.82E-05,222.6516658,48.21503413
exp1,2016,run1,2016-34,R,265322,236106.9884,0.236106988,42,587343,522669.763,0.522669763,110,0.000177885,177.885459,0.000210458,210.4579369,758776.7514,0.758776751,152,0.000200322,200.3224265,L,141513,125930.7869,0.125930787,61,664417,591257.0269,0.591257027,108,0.000484393,484.3930662,0.000182662,182.6616769,717187.8138,0.717187814,169,0.000235643,235.6425984,0.000331139,0.000216734,331.1392626,216.7336075,0.00019656,1.97E-05,196.5598069,19.65492394,0.000217983,2.50E-05,217.9825125,24.97513309
exp1,2016,run1,2016-35,L,371977,331018.043,0.331018043,30,593010,527712.761,0.527712761,132,9.06E-05,90.62950082,0.000250136,250.1360774,858730.804,0.858730804,162,0.000188651,188.6505052,L,377024,335509.3101,0.33550931,45,564065,501954.9392,0.501954939,149,0.000134124,134.124445,0.000296839,296.8393941,837464.2493,0.837464249,194,0.000231652,231.6516796,0.000112377,3.08E-05,112.3769729,30.75556995,0.000273488,3.30E-05,273.4877357,33.02423193,0.000210151,3.04E-05,210.1510924,30.40642205
exp1,2016,run1,2016-36,L,388376,345611.324,0.345611324,23,524059,466354.0611,0.466354061,76,6.65E-05,66.54874538,0.000162966,162.9663089,811965.3851,0.811965385,99,0.000121926,121.9263799,L,385990,343488.0501,0.34348805,29,523904,466216.1284,0.466216128,102,8.44E-05,84.42797352,0.000218783,218.7826499,809704.1785,0.809704179,131,0.000161787,161.7874817,7.55E-05,1.26E-05,75.48835945,12.64252346,0.000190874,3.95E-05,190.8744794,39.46811319,0.000141857,2.82E-05,141.8569308,28.18605543
exp1,2016,run1,2016-37,L,367303,326858.7043,0.326858704,34,556627,495335.9488,0.495335949,177,0.00010402,104.0204821,0.000357333,357.3332411,822194.6531,0.822194653,211,0.00025663,256.6302264,L,382938,340772.1105,0.340772111,52,535586,476611.8055,0.476611806,163,0.000152595,152.5946473,0.000341997,341.9974036,817383.916,0.817383916,215,0.000263034,263.0342924,0.000128308,3.43E-05,128.3075647,34.34712158,0.000349665,1.08E-05,349.6653223,10.84407469,0.000259832,4.53E-06,259.8322594,4.528358493
exp1,2016,run1,2016-38,R,251621,223914.6264,0.223914626,22,465500,414243.0823,0.414243082,126,9.83E-05,98.25173259,0.000304169,304.1692315,638157.7087,0.638157709,148,0.000231918,231.9175934,R,246776,219603.1168,0.219603117,39,456272,406031.1915,0.406031191,123,0.000177593,177.5931078,0.000302932,302.9323918,625634.3083,0.625634308,162,0.000258937,258.9372064,0.000137922,5.61E-05,137.9224202,56.10282445,0.000303551,8.75E-07,303.5508117,0.874577725,0.000245427,1.91E-05,245.4273999,19.10575157
exp1,2016,run1,2016-39,R,343812,305954.3343,0.305954334,45,632110,562507.4001,0.5625074,167,0.000147081,147.080773,0.000296885,296.8849832,868461.7344,0.868461734,212,0.00024411,244.1097766,R,344869,306894.9464,0.306894946,54,593198,527880.06,0.52788006,206,0.000175956,175.9559766,0.00039024,390.2401618,834775.0064,0.834775006,260,0.000311461,311.4611698,0.000161518,2.04E-05,161.5183748,20.41785223,0.000343563,6.60E-05,343.5625725,66.01207985,0.000277785,4.76E-05,277.7854732,47.62462682
exp1,2016,run1,2016-40,R,414164,368559.7,0.3685597,36,603898,537402.2,0.5374022,142,9.77E-05,97.67752687,0.000264234,264.2341248,905961.9,0.9059619,178,0.000196476,196.4762536,R,428604,381409.8,0.3814098,43,586589,521999.2,0.5219992,129,0.00011274,112.7396307,0.000247127,247.1268155,903409,0.903409,172,0.00019039,190.3899563,0.000105209,1.07E-05,105.2085788,10.65051576,0.00025568,1.21E-05,255.6804702,12.09669442,0.000193433,4.30E-06,193.4331049,4.303662105
exp1,2016,run2,2016-41,L,315787,281015.6,0.2810156,4,563673,501605.7,0.5016057,6,1.42E-05,14.23408523,1.20E-05,11.96158656,782621.3,0.7826213,10,1.28E-05,12.77757199,L,309488,275409.7,0.2754097,6,576351,512888.3,0.5128883,3,2.18E-05,21.78572505,5.85E-06,5.84922682,788298,0.788298,9,1.14E-05,11.4170022,1.80E-05,5.34E-06,18.00990514,5.339815728,8.91E-06,4.32E-06,8.90540669,4.322091022,1.21E-05,9.62E-07,12.09728709,0.962068124
exp1,2016,run2,2016-42,L,240214,213763.7,0.2137637,31,827742,736598.3,0.7365983,86,0.00014502,145.0199449,0.000116753,116.7529168,950362,0.950362,117,0.000123111,123.110983,L,253469,225559.1,0.2255591,45,810205,720992,0.720992,85,0.000199504,199.5042541,0.000117893,117.893125,946551.1,0.9465511,130,0.000137341,137.3407099,0.000172262,3.85E-05,172.2620995,38.52622449,0.000117323,8.06E-07,117.3230209,0.806249003,0.000130226,1.01E-05,130.2258464,10.06193638
exp1,2016,run2,2016-43,L,286862,255275.4,0.2552754,13,632448,562807.9,0.5628079,26,5.09E-05,50.92539273,4.62E-05,46.19693505,818083.3,0.8180833,39,4.77E-05,47.67240695,L,307140,273320.2,0.2733202,14,616680,548776.2,0.5487762,32,5.12E-05,51.22197335,5.83E-05,58.31156672,822096.4,0.8220964,46,5.60E-05,55.9545085,5.11E-05,2.10E-07,51.07368304,0.209714165,5.23E-05,8.57E-06,52.25425088,8.566338207,5.18E-05,5.86E-06,51.81345773,5.856330164
exp1,2016,run2,2016-44,L,88296,370559.1029,0.370559103,10,105380,442256.9342,0.442256934,47,2.70E-05,26.98624841,0.000106273,106.2730652,812816.037,0.812816037,57,7.01E-05,70.12656912,L,89594,376006.5265,0.376006526,12,105979,444770.8068,0.444770807,68,3.19E-05,31.91433966,0.000152888,152.8877322,820777.3333,0.820777333,80,9.75E-05,97.46857857,2.95E-05,3.48E-06,29.45029403,3.484686741,0.00012958,3.30E-05,129.5803987,32.96154713,8.38E-05,1.93E-05,83.79757384,19.33372029
exp1,2016,run2,2016-46,R,43415,182203.3099,0.18220331,6,135724,569604.1007,0.569604101,10,3.29E-05,32.93024701,1.76E-05,17.55605338,751807.4106,0.751807411,16,2.13E-05,21.28204614,R,45172,189577.0567,0.189577057,9,141556,594079.7359,0.594079736,13,4.75E-05,47.47409923,2.19E-05,21.88258446,783656.7926,0.783656793,22,2.81E-05,28.07351408,4.02E-05,1.03E-05,40.20217312,10.28405654,1.97E-05,3.06E-06,19.71931892,3.059319466,2.47E-05,4.80E-06,24.67778011,4.802293035
exp1,2016,run2,2016-48,R,52390,219869.4323,0.219869432,14,101734,426955.4654,0.426955465,83,6.37E-05,63.67415357,0.0001944,194.3996663,646824.8977,0.646824898,97,0.000149963,149.9633059,R,63288,265605.9674,0.265605967,21,96934,406810.9096,0.40681091,77,7.91E-05,79.06448866,0.000189277,189.2771265,672416.8771,0.672416877,98,0.000145743,145.7429213,7.14E-05,1.09E-05,71.36932111,10.88261031,0.000191838,3.62E-06,191.8383964,3.622182647,0.000147853,2.98E-06,147.8531136,2.984262566
exp1,2016,run2,2016-49,R,64399,270268.5927,0.270268593,16,111679,468692.4668,0.468692467,25,5.92E-05,59.20036745,5.33E-05,53.33988014,738961.0595,0.73896106,41,5.55E-05,55.4833025,R,65111,273256.7018,0.273256702,10,105485,442697.5963,0.442697596,22,3.66E-05,36.59562577,4.97E-05,49.69532291,715954.2982,0.715954298,32,4.47E-05,44.69559032,4.79E-05,1.60E-05,47.89799661,15.98396613,5.15E-05,2.58E-06,51.51760152,2.577091131,5.01E-05,7.63E-06,50.08944641,7.628064433
exp1,2016,run2,2016-50,L,60539,254069.0125,0.254069012,2,107661,451829.7949,0.451829795,8,7.87E-06,7.871876937,1.77E-05,17.70578233,705898.8074,0.705898807,10,1.42E-05,14.16633644,L,58728,246468.6395,0.246468639,4,108275,454406.6193,0.454406619,18,1.62E-05,16.22924526,3.96E-05,39.61209902,700875.2588,0.700875259,22,3.14E-05,31.38932317,1.21E-05,5.91E-06,12.0505611,5.909551816,2.87E-05,1.55E-05,28.65894068,15.49010508,2.28E-05,1.22E-05,22.77782981,12.17849071
exp1,2016,run2,2016-51,R,78584,329799.9517,0.329799952,95,141277,592908.8336,0.592908834,124,0.000288053,288.0534078,0.000209138,209.1383919,922708.7854,0.922708785,219,0.000237345,237.3446568,R,79167,332246.6759,0.332246676,101,132460,555905.8028,0.555905803,94,0.000303991,303.9910022,0.000169093,169.0933959,888152.4787,0.888152479,195,0.000219557,219.5568944,0.000296022,1.13E-05,296.022205,11.26958109,0.000189116,2.83E-05,189.1158939,28.31608821,0.000228451,1.26E-05,228.4507756,12.57784741
exp1,2016,run2,2016-52,L,37602,157807.4135,0.157807414,28,180666,758215.8974,0.758215897,87,0.000177431,177.4314614,0.000114743,114.7430439,916023.3109,0.916023311,115,0.000125543,125.5426566,L,43111,180927.488,0.180927488,43,166679,699515.5013,0.699515501,78,0.000237664,237.6642735,0.000111506,111.5057491,880442.9894,0.880442989,121,0.000137431,137.4308177,0.000207548,4.26E-05,207.5478674,42.5910299,0.000113124,2.29E-06,113.1243965,2.289113087,0.000131487,8.41E-06,131.4867372,8.406199328
exp1,2016,run2,2016-53,L,46140,193639.5421,0.193639542,21,143964,604185.5881,0.604185588,81,0.000108449,108.4489241,0.000134065,134.0647669,797825.1301,0.79782513,102,0.000127848,127.8475648,L,51710,217015.6203,0.21701562,30,145267,609653.9956,0.609653996,77,0.000138239,138.2388971,0.000126301,126.3011488,826669.6159,0.826669616,107,0.000129435,129.4350221,0.000123344,2.11E-05,123.3439106,21.06469191,0.000130183,5.49E-06,130.1829578,5.489706988,0.000128641,1.12E-06,128.6412934,1.122501841
